seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
0,257538691685875,90000,0,1,0,1,179,0.1,0,0,0
1,257538691690458,93792,0,1,0,1,179,0.1,0,0,0
2,257538691710000,113458,0,1,0,1,179,0.1,1,0,0
3,257538691711708,115042,0,1,0,1,179,0.1,0,0,0
4,257538691713208,116583,0,1,0,1,179,0.1,1,0,0
5,257538691829458,232958,0,1,0,1,179,0.1,0,0,0
6,257538691831500,234875,0,1,0,1,179,0.1,2,0,0
7,257538691833375,236708,0,1,0,1,179,0.1,3,0,0
8,257538691835000,238333,0,1,0,1,179,0.1,0,0,0
9,257538691837833,241167,0,1,0,1,179,0.1,2,0,0
10,257538691839541,242917,0,1,0,1,179,0.1,1,0,0
11,257538691841208,244542,0,1,0,1,179,0.1,0,0,0
12,257538691842958,246292,0,1,0,1,179,0.1,0,0,0
13,257538691844750,248083,0,1,0,1,179,0.1,1,0,0
14,257538691855750,259208,0,1,0,1,179,0.1,1,0,0
15,257538691857750,261125,0,1,0,1,179,0.1,0,0,0
16,257538691859583,262917,0,1,0,1,179,0.1,0,0,0
17,257538691956333,359708,0,1,0,1,179,0.1,1,0,0
18,257538691958041,361375,0,1,0,1,179,0.1,1,0,0
19,257538691987541,390917,0,1,0,1,179,0.1,1,0,0
20,257538692014625,418000,0,1,0,1,179,0.1,1,0,0
21,257538692047583,451042,0,1,0,1,179,0.1,1,0,0
22,257538692049333,452667,0,1,0,1,179,0.1,1,0,0
23,257538692051083,454417,0,1,0,1,179,0.1,0,0,0
24,257538692052666,456000,0,1,0,1,179,0.1,4,0,0
25,257538692057833,461167,0,1,0,1,179,0.1,0,0,0
26,257538692060416,463750,0,1,0,1,179,0.1,1,0,0
27,257538692062166,465500,0,1,0,1,179,0.1,0,0,0
28,257538692063791,467125,0,1,0,1,179,0.1,0,0,0
29,257538692066291,469625,0,1,0,1,179,0.1,0,0,0
30,257538692068833,472167,0,1,0,1,179,0.1,1,0,0
31,257538692070416,474708,0,1,0,1,179,0.1,1,0,0
32,257538692073000,476333,0,1,0,1,179,0.1,1,0,0
33,257538692074541,477875,0,1,0,1,179,0.1,0,0,0
34,257538692076125,479458,0,1,0,1,179,0.1,0,0,0
35,257538692077916,481250,0,1,0,1,179,0.1,0,0,0
36,257538692080750,484083,0,1,0,1,179,0.1,1,0,0
37,257538692133666,537083,0,1,0,1,179,0.1,0,0,0
38,257538692135625,543333,0,1,0,1,179,0.1,2,0,0
39,257538692141708,560500,0,1,0,1,179,0.1,0,0,0
40,257538692159458,562833,0,1,0,1,179,0.1,3,0,0
41,257538692164625,568000,0,1,0,1,179,0.1,0,0,0
42,257538692166375,569667,0,1,0,1,179,0.1,1,0,0
43,257538692167916,571250,0,1,0,1,179,0.1,0,0,0
44,257538692169500,572833,0,1,0,1,179,0.1,1,0,0
45,257538692185708,589083,0,1,0,1,179,0.1,0,0,0
46,257538692187708,591042,0,1,0,1,179,0.1,0,0,0
47,257538692189416,592750,0,1,0,1,179,0.1,0,0,0
48,257538692196416,599792,0,1,0,1,179,0.1,1,0,0
49,257538692198083,601417,0,1,0,1,179,0.1,0,0,0
50,257538692216583,619958,0,1,0,1,179,0.1,0,0,0
51,257538692220541,623875,0,1,0,1,179,0.1,1,0,0
52,257538692222291,625667,0,1,0,1,179,0.1,0,0,0
53,257538692224041,627375,0,1,0,1,179,0.1,0,0,0
54,257538692225750,629083,0,1,0,1,179,0.1,1,0,0
55,257538692245333,648750,0,1,0,1,179,0.1,1,0,0
56,257538692261416,664792,0,1,0,1,179,0.1,1,0,0
57,257538692263250,666583,0,1,0,1,179,0.1,0,0,0
58,257538692280250,715458,0,1,0,1,179,0.1,1,0,0
59,257538692314208,717542,0,1,0,1,179,0.1,1,0,0
60,257538692316083,719500,0,1,0,1,179,0.1,0,0,0
61,257538692318000,724792,0,1,0,1,179,0.1,0,0,0
62,257538692339958,743333,0,1,0,1,179,0.1,0,0,0
63,257538692341708,745042,0,1,0,1,179,0.1,1,0,0
64,257538692345458,748792,0,1,0,1,179,0.1,0,0,0
65,257538692347250,750583,0,1,0,1,179,0.1,2,0,0
66,257538692366875,770250,0,1,0,1,179,0.1,0,0,0
67,257538692368250,771583,0,1,0,1,179,0.1,0,0,0
68,257538692369583,772917,0,1,0,1,179,0.1,0,0,0
69,257538692389000,792375,0,1,0,1,179,0.1,2,0,0
70,257538692390500,793833,0,1,0,1,179,0.1,0,0,0
71,257538692391875,795208,0,1,0,1,179,0.1,0,0,0
72,257538692393250,796583,0,1,0,1,179,0.1,1,0,0
73,257538692394666,798000,0,1,0,1,179,0.1,1,0,0
74,257538692396041,799375,0,1,0,1,179,0.1,0,0,0
75,257538692397458,800792,0,1,0,1,179,0.1,1,0,0
76,257538692398833,804792,0,1,0,1,179,0.1,0,0,0
77,257538692403250,806583,0,1,0,1,179,0.1,0,0,0
78,257538692405125,808500,0,1,0,1,179,0.1,1,0,0
79,257538692406791,810083,0,1,0,1,179,0.1,0,0,0
80,257538692408541,811875,0,1,0,1,179,0.1,1,0,0
81,257538692440500,843875,0,1,0,1,179,0.1,1,0,0
82,257538692442083,845458,0,1,0,1,179,0.1,0,0,0
83,257538692476375,879750,0,1,0,1,179,0.1,1,0,0
84,257538692477958,881292,0,1,0,1,179,0.1,1,0,0
85,257538692479541,882875,0,1,0,1,179,0.1,1,0,0
86,257538692481000,884333,0,1,0,1,179,0.1,0,0,0
87,257538692482333,885667,0,1,0,1,179,0.1,1,0,0
88,257538692483791,887083,0,1,0,1,179,0.1,0,0,0
89,257538692485125,888458,0,1,0,1,179,0.1,3,0,0
90,257538692486500,889833,0,1,0,1,179,0.1,0,0,0
91,257538692487833,891167,0,1,0,1,179,0.1,1,0,0
92,257538692489250,892542,0,1,0,1,179,0.1,0,0,0
