seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
0,257534676420291,1374833,0,1,0,1,128,0.1,0,0,0
1,257534676428416,1381916,0,1,0,1,128,0.1,0,0,0
2,257534676430333,1383750,0,1,0,1,128,0.1,1,0,0
3,257534676432166,1385583,0,1,0,1,128,0.1,0,0,0
4,257534676433875,1387291,0,1,0,1,128,0.1,1,0,0
5,257534676435833,1389250,0,1,0,1,128,0.1,0,0,0
6,257534676437500,1390916,0,1,0,1,128,0.1,2,0,0
7,257534676439250,1392666,0,1,0,1,128,0.1,3,0,0
8,257534676440958,1394375,0,1,0,1,128,0.1,0,0,0
9,257534676442791,1396208,0,1,0,1,128,0.1,2,0,0
10,257534676444583,1398041,0,1,0,1,128,0.1,1,0,0
11,257534676446250,1399625,0,1,0,1,128,0.1,0,0,0
12,257534676448000,1401416,0,1,0,1,128,0.1,0,0,0
13,257534676449750,1403166,0,1,0,1,128,0.1,1,0,0
14,257534676451458,1404875,0,1,0,1,128,0.1,1,0,0
15,257534676453208,1406583,0,1,0,1,128,0.1,0,0,0
16,257534676454875,1408250,0,1,0,1,128,0.1,0,0,0
17,257534676456458,1409875,0,1,0,1,128,0.1,1,0,0
18,257534676458291,1411750,0,1,0,1,128,0.1,1,0,0
19,257534676460166,1413541,0,1,0,1,128,0.1,1,0,0
20,257534676461833,1415208,0,1,0,1,128,0.1,1,0,0
21,257534676463541,1416916,0,1,0,1,128,0.1,1,0,0
22,257534676465166,1418541,0,1,0,1,128,0.1,1,0,0
23,257534676466708,1420083,0,1,0,1,128,0.1,0,0,0
24,257534676468500,1421875,0,1,0,1,128,0.1,4,0,0
25,257534676470041,1423458,0,1,0,1,128,0.1,0,0,0
26,257534676471750,1425166,0,1,0,1,128,0.1,1,0,0
27,257534676473416,1426833,0,1,0,1,128,0.1,0,0,0
28,257534676475041,1428458,0,1,0,1,128,0.1,0,0,0
29,257534676476625,1430041,0,1,0,1,128,0.1,0,0,0
30,257534676478291,1431750,0,1,0,1,128,0.1,1,0,0
31,257534676480041,1433458,0,1,0,1,128,0.1,1,0,0
32,257534676481833,1435291,0,1,0,1,128,0.1,1,0,0
33,257534676483583,1437000,0,1,0,1,128,0.1,0,0,0
34,257534676485375,1438875,0,1,0,1,128,0.1,0,0,0
35,257534676487250,1440666,0,1,0,1,128,0.1,0,0,0
36,257534676488875,1442291,0,1,0,1,128,0.1,1,0,0
37,257534676490583,1444000,0,1,0,1,128,0.1,0,0,0
38,257534676492250,1445666,0,1,0,1,128,0.1,2,0,0
39,257534676493875,1447291,0,1,0,1,128,0.1,0,0,0
40,257534676495625,1449041,0,1,0,1,128,0.1,3,0,0
41,257534676497375,1450791,0,1,0,1,128,0.1,0,0,0
42,257534676499125,1452541,0,1,0,1,128,0.1,1,0,0
43,257534676500750,1454166,0,1,0,1,128,0.1,0,0,0
44,257534676502291,1455708,0,1,0,1,128,0.1,1,0,0
45,257534676503958,1457375,0,1,0,1,128,0.1,0,0,0
46,257534676505541,1458958,0,1,0,1,128,0.1,0,0,0
47,257534676507083,1460500,0,1,0,1,128,0.1,0,0,0
48,257534676508833,1462250,0,1,0,1,128,0.1,1,0,0
49,257534676510416,1463833,0,1,0,1,128,0.1,0,0,0
50,257534676511958,1465375,0,1,0,1,128,0.1,0,0,0
51,257534676513458,1466875,0,1,0,1,128,0.1,1,0,0
52,257534676515125,1468583,0,1,0,1,128,0.1,0,0,0
