seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
0,257542709282916,143917,0,1,0,1,128,0.1,0,0,0
1,257542709375125,234084,0,1,0,1,128,0.1,0,0,0
2,257542709391375,250125,0,1,0,1,128,0.1,1,0,0
3,257542709393875,252459,0,1,0,1,128,0.1,0,0,0
4,257542709395666,254167,0,1,0,1,128,0.1,1,0,0
5,257542709397291,255792,0,1,0,1,128,0.1,0,0,0
6,257542709398916,257459,0,1,0,1,128,0.1,2,0,0
7,257542709400583,259084,0,1,0,1,128,0.1,3,0,0
8,257542709402208,260709,0,1,0,1,128,0.1,0,0,0
9,257542709403791,262292,0,1,0,1,128,0.1,2,0,0
10,257542709405375,263875,0,1,0,1,128,0.1,1,0,0
11,257542709406916,265417,0,1,0,1,128,0.1,0,0,0
12,257542709408500,267000,0,1,0,1,128,0.1,0,0,0
13,257542709410083,268584,0,1,0,1,128,0.1,1,0,0
14,257542709411666,270167,0,1,0,1,128,0.1,1,0,0
15,257542709413291,271792,0,1,0,1,128,0.1,0,0,0
16,257542709414875,273375,0,1,0,1,128,0.1,0,0,0
17,257542709416541,275084,0,1,0,1,128,0.1,1,0,0
18,257542709418166,276667,0,1,0,1,128,0.1,1,0,0
19,257542709419833,278334,0,1,0,1,128,0.1,1,0,0
20,257542709421833,280292,0,1,0,1,128,0.1,1,0,0
21,257542709423375,281917,0,1,0,1,128,0.1,1,0,0
22,257542709425041,283500,0,1,0,1,128,0.1,1,0,0
23,257542709426625,285125,0,1,0,1,128,0.1,0,0,0
24,257542709428208,286709,0,1,0,1,128,0.1,4,0,0
25,257542709429916,288417,0,1,0,1,128,0.1,0,0,0
26,257542709431583,290084,0,1,0,1,128,0.1,1,0,0
27,257542709433291,291792,0,1,0,1,128,0.1,0,0,0
28,257542709434875,293417,0,1,0,1,128,0.1,0,0,0
29,257542709436500,295042,0,1,0,1,128,0.1,0,0,0
30,257542709438208,296709,0,1,0,1,128,0.1,1,0,0
31,257542709439791,298292,0,1,0,1,128,0.1,1,0,0
32,257542709441416,299917,0,1,0,1,128,0.1,1,0,0
33,257542709443083,301584,0,1,0,1,128,0.1,0,0,0
34,257542709444708,303209,0,1,0,1,128,0.1,0,0,0
35,257542709446291,304792,0,1,0,1,128,0.1,0,0,0
36,257542709447708,306209,0,1,0,1,128,0.1,1,0,0
37,257542709449250,307750,0,1,0,1,128,0.1,0,0,0
38,257542709450791,309292,0,1,0,1,128,0.1,2,0,0
39,257542709452458,311000,0,1,0,1,128,0.1,0,0,0
40,257542709454000,312584,0,1,0,1,128,0.1,3,0,0
41,257542709455708,314209,0,1,0,1,128,0.1,0,0,0
42,257542709457083,315584,0,1,0,1,128,0.1,1,0,0
43,257542709458708,317167,0,1,0,1,128,0.1,0,0,0
44,257542709460291,318792,0,1,0,1,128,0.1,1,0,0
45,257542709461833,320334,0,1,0,1,128,0.1,0,0,0
46,257542709463458,321917,0,1,0,1,128,0.1,0,0,0
47,257542709465000,323500,0,1,0,1,128,0.1,0,0,0
48,257542709466500,325042,0,1,0,1,128,0.1,1,0,0
49,257542709468166,326709,0,1,0,1,128,0.1,0,0,0
50,257542709469708,328209,0,1,0,1,128,0.1,0,0,0
51,257542709471166,329667,0,1,0,1,128,0.1,1,0,0
52,257542709472625,331084,0,1,0,1,128,0.1,0,0,0
53,257542709474250,332750,0,1,0,1,128,0.1,0,0,0
