seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
255,257561061761375,1304158125,0,1,0,1,1,0.1,0,0,0
256,257561061888291,1304167666,0,1,0,1,1,0.1,0,0,0
257,257561061890083,1304169375,0,1,0,1,1,0.1,0,0,0
258,257561061891625,1304170916,0,1,0,1,1,0.1,0,0,0
259,257561061893000,1304172291,0,1,0,1,1,0.1,0,0,0
260,257561061894333,1304173666,0,1,0,1,1,0.1,0,0,0
261,257561061895791,1304175041,0,1,0,1,1,0.1,0,0,0
262,257561061897083,1304176375,0,1,0,1,1,0.1,0,0,0
263,257561061898500,1304177791,0,1,0,1,1,0.1,0,0,0
264,257561061899833,1304179125,0,1,0,1,1,0.1,0,0,0
265,257561061901250,1304180583,0,1,0,1,1,0.1,0,0,0
266,257561061902708,1304182000,0,1,0,1,1,0.1,0,0,0
267,257561061904041,1304183333,0,1,0,1,1,0.1,0,0,0
268,257561061905375,1304184666,0,1,0,1,1,0.1,0,0,0
269,257561061906750,1304186041,0,1,0,1,1,0.1,0,0,0
270,257561061908125,1304187416,0,1,0,1,1,0.1,0,0,0
271,257561061909458,1304188750,0,1,0,1,1,0.1,0,0,0
272,257561061910791,1304190083,0,1,0,1,1,0.1,0,0,0
273,257561061912166,1304191458,0,1,0,1,1,0.1,0,0,0
274,257561061913541,1304192833,0,1,0,1,1,0.1,0,0,0
275,257561061914875,1304194166,0,1,0,1,1,0.1,0,0,0
276,257561061916208,1304195500,0,1,0,1,1,0.1,0,0,0
277,257561061917583,1304196875,0,1,0,1,1,0.1,0,0,0
278,257561061918958,1304198250,0,1,0,1,1,0.1,0,0,0
279,257561061920291,1304199583,0,1,0,1,1,0.1,0,0,0
280,257561061921625,1304200916,0,1,0,1,1,0.1,0,0,0
281,257561061922958,1304202250,0,1,0,1,1,0.1,0,0,0
282,257561061924333,1304203625,0,1,0,1,1,0.1,0,0,0
283,257561061925625,1304204916,0,1,0,1,1,0.1,0,0,0
284,257561061926958,1304206250,0,1,0,1,1,0.1,0,0,0
285,257561061928333,1304207625,0,1,0,1,1,0.1,0,0,0
286,257561061929708,1304209000,0,1,0,1,1,0.1,0,0,0
287,257561061931041,1304210333,0,1,0,1,1,0.1,0,0,0
288,257561061932375,1304211708,0,1,0,1,1,0.1,0,0,0
289,257561061933791,1304213083,0,1,0,1,1,0.1,0,0,0
290,257561061935083,1304214375,0,1,0,1,1,0.1,0,0,0
291,257561061936416,1304215666,0,1,0,1,1,0.1,0,0,0
292,257561061937750,1304217041,0,1,0,1,1,0.1,0,0,0
293,257561061939125,1304218375,0,1,0,1,1,0.1,0,0,0
294,257561061940416,1304219666,0,1,0,1,1,0.1,0,0,0
295,257561061941708,1304221000,0,1,0,1,1,0.1,0,0,0
296,257561061943083,1304222375,0,1,0,1,1,0.1,0,0,0
297,257561061944375,1304223666,0,1,0,1,1,0.1,0,0,0
298,257561061945750,1304225041,0,1,0,1,1,0.1,0,0,0
299,257561061947041,1304226333,0,1,0,1,1,0.1,0,0,0
300,257561061948416,1304227708,0,1,0,1,1,0.1,0,0,0
301,257561061949791,1304229083,0,1,0,1,1,0.1,0,0,0
302,257561061951125,1304230416,0,1,0,1,1,0.1,0,0,0
303,257561061952541,1304231833,0,1,0,1,1,0.1,0,0,0
304,257561061953833,1304233125,0,1,0,1,1,0.1,0,0,0
305,257561061955208,1304234541,0,1,0,1,1,0.1,0,0,0
306,257561061956541,1304235833,0,1,0,1,1,0.1,0,0,0
307,257561061957833,1304237125,0,1,0,1,1,0.1,0,0,0
308,257561061959208,1304238541,0,1,0,1,1,0.1,0,0,0
309,257561061960541,1304239833,0,1,0,1,1,0.1,0,0,0
310,257561061961833,1304241125,0,1,0,1,1,0.1,0,0,0
311,257561061963208,1304242500,0,1,0,1,1,0.1,0,0,0
312,257561061964541,1304243916,0,1,0,1,1,0.1,0,0,0
313,257561061965958,1304245250,0,1,0,1,1,0.1,0,0,0
314,257561061967291,1304246541,0,1,0,1,1,0.1,0,0,0
315,257561061968666,1304247916,0,1,0,1,1,0.1,0,0,0
316,257561061970000,1304249291,0,1,0,1,1,0.1,0,0,0
317,257561061971291,1304250583,0,1,0,1,1,0.1,0,0,0
318,257561061972625,1304251875,0,1,0,1,1,0.1,0,0,0
319,257561061973958,1304253250,0,1,0,1,1,0.1,0,0,0
320,257561061975291,1304254583,0,1,0,1,1,0.1,0,0,0
321,257561061976583,1304255875,0,1,0,1,1,0.1,0,0,0
322,257561061977958,1304257250,0,1,0,1,1,0.1,0,0,0
323,257561061979333,1304258625,0,1,0,1,1,0.1,0,0,0
324,257561061980666,1304259958,0,1,0,1,1,0.1,0,0,0
325,257561061981958,1304261250,0,1,0,1,1,0.1,0,0,0
326,257561061983333,1304262625,0,1,0,1,1,0.1,0,0,0
327,257561061984708,1304264000,0,1,0,1,1,0.1,0,0,0
328,257561061986041,1304265333,0,1,0,1,1,0.1,0,0,0
329,257561061987416,1304266666,0,1,0,1,1,0.1,0,0,0
330,257561061988791,1304268083,0,1,0,1,1,0.1,0,0,0
331,257561061990083,1304269375,0,1,0,1,1,0.1,0,0,0
332,257561061991416,1304270750,0,1,0,1,1,0.1,0,0,0
333,257561062039833,1304319250,0,1,0,1,1,0.1,0,0,0
334,257561062041375,1304320666,0,1,0,1,1,0.1,0,0,0
335,257561062042791,1304322041,0,1,0,1,1,0.1,0,0,0
336,257561062044166,1304323458,0,1,0,1,1,0.1,0,0,0
337,257561062045583,1304324875,0,1,0,1,1,0.1,0,0,0
338,257561062046958,1304326250,0,1,0,1,1,0.1,0,0,0
339,257561062048291,1304327583,0,1,0,1,1,0.1,0,0,0
340,257561062049666,1304328958,0,1,0,1,1,0.1,0,0,0
341,257561062051041,1304330333,0,1,0,1,1,0.1,0,0,0
342,257561062052458,1304331750,0,1,0,1,1,0.1,0,0,0
343,257561062053875,1304333166,0,1,0,1,1,0.1,0,0,0
344,257561062055208,1304334500,0,1,0,1,1,0.1,0,0,0
345,257561062056625,1304335916,0,1,0,1,1,0.1,0,0,0
346,257561062057958,1304337250,0,1,0,1,1,0.1,0,0,0
347,257561062059291,1304338583,0,1,0,1,1,0.1,0,0,0
348,257561062060708,1304340000,0,1,0,1,1,0.1,0,0,0
349,257561062062041,1304341333,0,1,0,1,1,0.1,0,0,0
350,257561062063416,1304342666,0,1,0,1,1,0.1,0,0,0
351,257561062064833,1304344083,0,1,0,1,1,0.1,0,0,0
352,257561062066166,1304345416,0,1,0,1,1,0.1,0,0,0
353,257561062067500,1304346791,0,1,0,1,1,0.1,0,0,0
354,257561062068875,1304348166,0,1,0,1,1,0.1,0,0,0
355,257561062070291,1304349583,0,1,0,1,1,0.1,0,0,0
356,257561062071625,1304350916,0,1,0,1,1,0.1,0,0,0
357,257561062072958,1304352250,0,1,0,1,1,0.1,0,0,0
358,257561062074333,1304353625,0,1,0,1,1,0.1,0,0,0
359,257561062075625,1304354916,0,1,0,1,1,0.1,0,0,0
360,257561062076916,1304356208,0,1,0,1,1,0.1,0,0,0
361,257561062078208,1304357500,0,1,0,1,1,0.1,0,0,0
362,257561062079500,1304358791,0,1,0,1,1,0.1,0,0,0
363,257561062080791,1304360083,0,1,0,1,1,0.1,0,0,0
364,257561062082125,1304361416,0,1,0,1,1,0.1,0,0,0
365,257561062083958,1304363208,0,1,0,1,1,0.1,0,0,0
366,257561062085250,1304364500,0,1,0,1,1,0.1,0,0,0
367,257561062086583,1304365875,0,1,0,1,1,0.1,0,0,0
368,257561062087916,1304367208,0,1,0,1,1,0.1,0,0,0
369,257561062089250,1304368541,0,1,0,1,1,0.1,0,0,0
370,257561062090541,1304369833,0,1,0,1,1,0.1,0,0,0
371,257561062091875,1304371166,0,1,0,1,1,0.1,0,0,0
372,257561062093250,1304372541,0,1,0,1,1,0.1,0,0,0
