seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
0,257556746520500,63792,0,1,0,1,256,0.02,0,0,0
1,257556746532375,71958,0,1,0,1,256,0.02,0,0,0
2,257556746534250,73750,0,1,0,1,256,0.02,1,0,0
3,257556746535958,75417,0,1,0,1,256,0.02,0,0,0
4,257556746537541,77000,0,1,0,1,256,0.02,1,0,0
5,257556746539208,78667,0,1,0,1,256,0.02,0,0,0
6,257556746540875,80292,0,1,0,1,256,0.02,2,0,0
7,257556746542416,81875,0,1,0,1,256,0.02,3,0,0
8,257556746544125,83542,0,1,0,1,256,0.02,0,0,0
9,257556746545583,85042,0,1,0,1,256,0.02,2,0,0
10,257556746547166,86625,0,1,0,1,256,0.02,1,0,0
11,257556746548750,88208,0,1,0,1,256,0.02,0,0,0
12,257556746550541,90000,0,1,0,1,256,0.02,0,0,0
13,257556746552208,91667,0,1,0,1,256,0.02,1,0,0
14,257556746553833,93292,0,1,0,1,256,0.02,1,0,0
15,257556746555375,94833,0,1,0,1,256,0.02,0,0,0
16,257556746557041,96500,0,1,0,1,256,0.02,0,0,0
17,257556746558625,98083,0,1,0,1,256,0.02,1,0,0
18,257556746560208,99667,0,1,0,1,256,0.02,1,0,0
19,257556746561875,101333,0,1,0,1,256,0.02,1,0,0
20,257556746563416,102875,0,1,0,1,256,0.02,1,0,0
21,257556746565000,104458,0,1,0,1,256,0.02,1,0,0
22,257556746566625,106167,0,1,0,1,256,0.02,1,0,0
23,257556746568291,107750,0,1,0,1,256,0.02,0,0,0
24,257556746569916,109417,0,1,0,1,256,0.02,4,0,0
25,257556746571458,110917,0,1,0,1,256,0.02,0,0,0
26,257556746573166,112625,0,1,0,1,256,0.02,1,0,0
27,257556746574791,114250,0,1,0,1,256,0.02,0,0,0
28,257556746576500,116125,0,1,0,1,256,0.02,0,0,0
29,257556746578333,117792,0,1,0,1,256,0.02,0,0,0
30,257556746580083,119542,0,1,0,1,256,0.02,1,0,0
31,257556746581916,121458,0,1,0,1,256,0.02,1,0,0
32,257556746583625,123083,0,1,0,1,256,0.02,1,0,0
33,257556746585208,124667,0,1,0,1,256,0.02,0,0,0
34,257556746586916,126375,0,1,0,1,256,0.02,0,0,0
35,257556746588583,128042,0,1,0,1,256,0.02,0,0,0
36,257556746590333,129792,0,1,0,1,256,0.02,1,0,0
37,257556746591958,131458,0,1,0,1,256,0.02,0,0,0
38,257556746593666,133125,0,1,0,1,256,0.02,2,0,0
39,257556746595291,134750,0,1,0,1,256,0.02,0,0,0
40,257556746596916,136375,0,1,0,1,256,0.02,3,0,0
41,257556746598500,137958,0,1,0,1,256,0.02,0,0,0
42,257556746600166,139625,0,1,0,1,256,0.02,1,0,0
43,257556746601958,141417,0,1,0,1,256,0.02,0,0,0
44,257556746603625,143083,0,1,0,1,256,0.02,1,0,0
45,257556746605166,144625,0,1,0,1,256,0.02,0,0,0
46,257556746609125,148625,0,1,0,1,256,0.02,0,0,0
47,257556746610791,150250,0,1,0,1,256,0.02,0,0,0
48,257556746612375,151833,0,1,0,1,256,0.02,1,0,0
49,257556746613958,153458,0,1,0,1,256,0.02,0,0,0
50,257556746615625,155083,0,1,0,1,256,0.02,0,0,0
51,257556746617375,156833,0,1,0,1,256,0.02,1,0,0
52,257556746619041,158583,0,1,0,1,256,0.02,0,0,0
53,257556746620666,160125,0,1,0,1,256,0.02,0,0,0
54,257556746622416,161875,0,1,0,1,256,0.02,1,0,0
55,257556746623916,167167,0,1,0,1,256,0.02,1,0,0
56,257556746631958,171417,0,1,0,1,256,0.02,1,0,0
57,257556746635833,175333,0,1,0,1,256,0.02,0,0,0
58,257556746678750,218708,0,1,0,1,256,0.02,1,0,0
59,257556746691291,231000,0,1,0,1,256,0.02,1,0,0
60,257556746693250,232875,0,1,0,1,256,0.02,0,0,0
61,257556746695208,234708,0,1,0,1,256,0.02,0,0,0
62,257556746696916,236417,0,1,0,1,256,0.02,0,0,0
63,257556746698500,237958,0,1,0,1,256,0.02,1,0,0
64,257556746700083,239625,0,1,0,1,256,0.02,0,0,0
65,257556746701833,241292,0,1,0,1,256,0.02,2,0,0
66,257556746703458,242917,0,1,0,1,256,0.02,0,0,0
67,257556746705125,244583,0,1,0,1,256,0.02,0,0,0
68,257556746706666,246125,0,1,0,1,256,0.02,0,0,0
69,257556746708333,247792,0,1,0,1,256,0.02,2,0,0
70,257556746710041,249500,0,1,0,1,256,0.02,0,0,0
71,257556746711583,251042,0,1,0,1,256,0.02,0,0,0
72,257556746713208,252667,0,1,0,1,256,0.02,1,0,0
73,257556746714833,254292,0,1,0,1,256,0.02,1,0,0
74,257556746716416,255875,0,1,0,1,256,0.02,0,0,0
75,257556746717833,257333,0,1,0,1,256,0.02,1,0,0
76,257556746719500,258958,0,1,0,1,256,0.02,0,0,0
77,257556746721041,260500,0,1,0,1,256,0.02,0,0,0
78,257556746722708,262167,0,1,0,1,256,0.02,1,0,0
79,257556746724333,263792,0,1,0,1,256,0.02,0,0,0
80,257556746725875,265333,0,1,0,1,256,0.02,1,0,0
81,257556746727416,321208,0,1,0,1,256,0.02,1,0,0
82,257556746783958,323458,0,1,0,1,256,0.02,0,0,0
83,257556746785625,325167,0,1,0,1,256,0.02,1,0,0
84,257556746787333,326792,0,1,0,1,256,0.02,1,0,0
85,257556746788958,328417,0,1,0,1,256,0.02,1,0,0
86,257556746793833,333292,0,1,0,1,256,0.02,0,0,0
87,257556746795500,335000,0,1,0,1,256,0.02,1,0,0
88,257556746797208,336667,0,1,0,1,256,0.02,0,0,0
89,257556746798791,338250,0,1,0,1,256,0.02,3,0,0
90,257556746800375,339833,0,1,0,1,256,0.02,0,0,0
91,257556746801958,341417,0,1,0,1,256,0.02,1,0,0
92,257556746803583,343042,0,1,0,1,256,0.02,0,0,0
93,257556746805250,344667,0,1,0,1,256,0.02,2,0,0
94,257556746806791,346250,0,1,0,1,256,0.02,2,0,0
95,257556746808291,347750,0,1,0,1,256,0.02,0,0,0
96,257556746809958,349417,0,1,0,1,256,0.02,0,0,0
97,257556746811583,351042,0,1,0,1,256,0.02,3,0,0
98,257556746813166,352625,0,1,0,1,256,0.02,0,0,0
99,257556746814958,354375,0,1,0,1,256,0.02,1,0,0
100,257556746816583,356042,0,1,0,1,256,0.02,0,0,0
101,257556746818083,357583,0,1,0,1,256,0.02,0,0,0
102,257556746819833,359292,0,1,0,1,256,0.02,1,0,0
103,257556746821416,360875,0,1,0,1,256,0.02,0,0,0
