seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
0,257492548838166,24230667,0,1,0,1,256,0.02,0,0,0
1,257492549569125,24960083,0,1,0,1,256,0.02,0,0,0
2,257492549570916,24961833,0,1,0,1,256,0.02,1,0,0
3,257492549572500,24963375,0,1,0,1,256,0.02,0,0,0
4,257492549573916,24964750,0,1,0,1,256,0.02,1,0,0
5,257492549575291,24966125,0,1,0,1,256,0.02,0,0,0
6,257492549576708,24967542,0,1,0,1,256,0.02,2,0,0
7,257492549578125,24969000,0,1,0,1,256,0.02,3,0,0
8,257492549579625,24970458,0,1,0,1,256,0.02,0,0,0
9,257492549580958,24971792,0,1,0,1,256,0.02,2,0,0
10,257492549582333,24973167,0,1,0,1,256,0.02,1,0,0
11,257492549644750,25035625,0,1,0,1,256,0.02,0,0,0
12,257492549646375,25037208,0,1,0,1,256,0.02,0,0,0
13,257492549647791,25038625,0,1,0,1,256,0.02,1,0,0
14,257492549649125,25039958,0,1,0,1,256,0.02,1,0,0
15,257492549650541,25068667,0,1,0,1,256,0.02,0,0,0
16,257492550286958,25678000,0,1,0,1,256,0.02,0,0,0
17,257492550965708,26388208,0,1,0,1,256,0.02,1,0,0
18,257492550999666,26390542,0,1,0,1,256,0.02,1,0,0
19,257492551001166,26392083,0,1,0,1,256,0.02,1,0,0
20,257492551002666,26393500,0,1,0,1,256,0.02,1,0,0
21,257492551004041,26394875,0,1,0,1,256,0.02,1,0,0
22,257492551005500,26396417,0,1,0,1,256,0.02,1,0,0
23,257492551006958,26397792,0,1,0,1,256,0.02,0,0,0
24,257492551008333,26399167,0,1,0,1,256,0.02,4,0,0
25,257492551009708,26400583,0,1,0,1,256,0.02,0,0,0
26,257492551011083,26401917,0,1,0,1,256,0.02,1,0,0
27,257492551012458,26403333,0,1,0,1,256,0.02,0,0,0
28,257492551392708,26783708,0,1,0,1,256,0.02,0,0,0
29,257492551394250,26785083,0,1,0,1,256,0.02,0,0,0
30,257492551395625,26786458,0,1,0,1,256,0.02,1,0,0
31,257492551397041,26787875,0,1,0,1,256,0.02,1,0,0
32,257492551512291,26903333,0,1,0,1,256,0.02,1,0,0
33,257492551514625,26905500,0,1,0,1,256,0.02,0,0,0
34,257492551535000,26925917,0,1,0,1,256,0.02,0,0,0
35,257492551539541,26930375,0,1,0,1,256,0.02,0,0,0
36,257492551540958,26931792,0,1,0,1,256,0.02,1,0,0
37,257492551542375,26933208,0,1,0,1,256,0.02,0,0,0
38,257492551543666,26934500,0,1,0,1,256,0.02,2,0,0
39,257492551545041,26935875,0,1,0,1,256,0.02,0,0,0
40,257492551552625,26943500,0,1,0,1,256,0.02,3,0,0
41,257492551554041,26944875,0,1,0,1,256,0.02,0,0,0
42,257492551555375,26946208,0,1,0,1,256,0.02,1,0,0
43,257492551957791,27348750,0,1,0,1,256,0.02,0,0,0
44,257492551959416,27350333,0,1,0,1,256,0.02,1,0,0
45,257492551961000,27351833,0,1,0,1,256,0.02,0,0,0
46,257492551964541,27355375,0,1,0,1,256,0.02,0,0,0
47,257492551965875,27356708,0,1,0,1,256,0.02,0,0,0
48,257492551967291,27358208,0,1,0,1,256,0.02,1,0,0
49,257492551968708,27359542,0,1,0,1,256,0.02,0,0,0
50,257492551970041,27360875,0,1,0,1,256,0.02,0,0,0
51,257492551971416,27362250,0,1,0,1,256,0.02,1,0,0
52,257492552057625,27448542,0,1,0,1,256,0.02,0,0,0
53,257492552059125,27449958,0,1,0,1,256,0.02,0,0,0
54,257492552060541,27451375,0,1,0,1,256,0.02,1,0,0
55,257492552061916,27452708,0,1,0,1,256,0.02,1,0,0
56,257492555965208,31356500,0,1,0,1,256,0.02,1,0,0
57,257492555967291,31358125,0,1,0,1,256,0.02,0,0,0
58,257492557093750,32508708,0,1,0,1,256,0.02,1,0,0
59,257492557874166,33265167,0,1,0,1,256,0.02,1,0,0
60,257492559186291,34577292,0,1,0,1,256,0.02,0,0,0
61,257492560711875,36102833,0,1,0,1,256,0.02,0,0,0
62,257492560713541,36104375,0,1,0,1,256,0.02,0,0,0
63,257492560714958,36105792,0,1,0,1,256,0.02,1,0,0
64,257492560716375,36107208,0,1,0,1,256,0.02,0,0,0
65,257492560722250,36113125,0,1,0,1,256,0.02,2,0,0
66,257492560723708,36114542,0,1,0,1,256,0.02,0,0,0
67,257492560725083,36115917,0,1,0,1,256,0.02,0,0,0
68,257492560726625,36117458,0,1,0,1,256,0.02,0,0,0
